Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,candle_periodicity,break_type,trend_type,break_direction,dx,stop_gain_distance,stop_loss_distance,start_hour,start_min,last_hour,last_min,daily_loss,daily_gain,max_trades
5850,"0,02","15480,00",25.58678,1.34469,5.93103,0.16005,"0,01548","13,00",605,2,1,0,0,15,18,21,9,30,15,45,940,370,3
6364,"0,02","15465,00",25.68937,1.33704,5.31443,0.13712,"0,015465","14,29",602,2,1,0,0,15,18,23,9,30,15,45,760,380,4
6346,"0,02","15435,00",24.73558,1.33076,6.37810,0.13763,"0,015435","12,59",624,2,1,0,0,15,18,21,9,30,15,45,760,380,13
5495,"0,02","15435,00",24.73558,1.33076,6.37810,0.13763,"0,015435","12,59",624,2,1,0,0,15,18,21,9,30,15,45,760,380,5
6486,"0,02","15250,00",24.28344,1.31721,5.00000,0.13444,"0,01525","15,04",628,2,1,0,0,14,18,23,9,30,15,45,940,370,8
6451,"0,02","15250,00",24.28344,1.31721,5.00000,0.13444,"0,01525","15,04",628,2,1,0,0,14,18,23,9,30,15,45,940,370,16
6457,"0,02","15195,00",25.75424,1.33868,4.30453,0.17021,"0,015195","17,03",590,2,1,0,0,15,18,23,9,30,15,30,940,370,8
6406,"0,02","15195,00",25.75424,1.33868,4.30453,0.17021,"0,015195","17,03",590,2,1,0,0,15,18,23,9,30,15,30,940,370,18
6396,"0,02","15165,00",25.48740,1.32921,5.33040,0.15065,"0,015165","14,52",595,2,1,0,0,15,18,25,9,30,15,45,940,370,4
6304,"0,01","14990,00",23.94569,1.31989,5.85547,0.13429,"0,01499","13,35",626,2,1,0,0,15,18,21,9,30,15,45,940,370,11
6278,"0,01","14990,00",23.94569,1.31989,5.85547,0.13429,"0,01499","13,35",626,2,1,0,0,15,18,21,9,30,15,45,940,370,10
6272,"0,01","14990,00",23.94569,1.31989,5.85547,0.13429,"0,01499","13,35",626,2,1,0,0,15,18,21,9,30,15,45,940,370,16
6223,"0,01","14990,00",23.94569,1.31989,5.85547,0.13429,"0,01499","13,35",626,2,1,0,0,15,18,21,9,30,15,45,940,370,19
6196,"0,01","14990,00",23.94569,1.31989,5.85547,0.13429,"0,01499","13,35",626,2,1,0,0,15,18,21,9,30,15,45,940,370,15
6215,"0,01","14990,00",23.94569,1.31989,5.85547,0.13429,"0,01499","13,35",626,2,1,0,0,15,18,21,9,30,15,45,940,370,6
6060,"0,01","14990,00",23.94569,1.31989,5.85547,0.13429,"0,01499","13,35",626,2,1,0,0,15,18,21,9,30,15,45,940,370,17
6011,"0,01","14990,00",23.94569,1.31989,5.85547,0.13429,"0,01499","13,35",626,2,1,0,0,15,18,21,9,30,15,45,940,370,13
5973,"0,01","14990,00",23.94569,1.31989,5.85547,0.13429,"0,01499","13,35",626,2,1,0,0,15,18,21,9,30,15,45,940,370,8
5879,"0,01","14990,00",23.94569,1.31989,5.85547,0.13429,"0,01499","13,35",626,2,1,0,0,15,18,21,9,30,15,45,940,370,9
5887,"0,01","14990,00",23.94569,1.31989,5.85547,0.13429,"0,01499","13,35",626,2,1,0,0,15,18,21,9,30,15,45,940,370,12
5750,"0,01","14990,00",23.94569,1.31989,5.85547,0.13429,"0,01499","13,35",626,2,1,0,0,15,18,21,9,30,15,45,940,370,7
5671,"0,01","14990,00",23.94569,1.31989,5.85547,0.13429,"0,01499","13,35",626,2,1,0,0,15,18,21,9,30,15,45,940,370,20
5657,"0,01","14990,00",23.94569,1.31989,5.85547,0.13429,"0,01499","13,35",626,2,1,0,0,15,18,21,9,30,15,45,940,370,18
5467,"0,01","14990,00",23.94569,1.31989,5.85547,0.13429,"0,01499","13,35",626,2,1,0,0,15,18,21,9,30,15,45,940,370,5
6534,"0,01","14940,00",25.06711,1.32275,4.86645,0.14956,"0,01494","15,67",596,2,1,0,0,15,18,25,9,30,15,45,940,370,7
6507,"0,01","14940,00",25.06711,1.32275,4.86645,0.14956,"0,01494","15,67",596,2,1,0,0,15,18,25,9,30,15,45,940,370,8
6466,"0,01","14940,00",25.06711,1.32275,4.86645,0.14956,"0,01494","15,67",596,2,1,0,0,15,18,25,9,30,15,45,940,370,5
6416,"0,01","14940,00",25.06711,1.32275,4.86645,0.14956,"0,01494","15,67",596,2,1,0,0,15,18,25,9,30,15,45,940,370,20
5035,"0,01","14820,00",35.28571,1.43019,6.79817,0.18484,"0,01482","12,99",420,0,0,0,0,5,45,23,10,45,16,15,780,150,13
6343,"0,01","14755,00",23.05469,1.31663,7.04296,0.14123,"0,014755","12,16",640,2,1,0,0,15,18,19,9,30,15,45,940,370,12
6298,"0,01","14755,00",23.05469,1.31663,7.04296,0.14123,"0,014755","12,16",640,2,1,0,0,15,18,19,9,30,15,45,940,370,20
6069,"0,01","14755,00",23.05469,1.31663,7.04296,0.14123,"0,014755","12,16",640,2,1,0,0,15,18,19,9,30,15,45,940,370,18
6255,"0,01","14695,00",24.94907,1.33504,4.69489,0.16908,"0,014695","15,79",589,2,1,0,0,15,18,21,9,30,15,30,940,370,3
6172,"0,01","14690,00",37.09596,1.31382,4.84819,0.15488,"0,01469","19,40",396,0,0,0,0,5,45,25,10,45,15,45,940,370,2
4957,"0,01","14605,00",32.96840,1.33205,6.56405,0.14375,"0,014605","14,17",443,0,0,0,0,5,45,23,10,45,15,45,760,220,5
5881,"0,01","14600,00",30.22774,1.26273,5.12281,0.10386,"0,0146","15,92",483,0,0,0,0,5,45,25,10,45,15,45,430,600,4
6257,"0,01","14575,00",22.80908,1.31277,6.95704,0.14057,"0,014575","12,29",639,2,1,0,0,15,18,19,9,30,15,45,940,370,5
6435,"0,01","14525,00",23.54133,1.31338,4.18588,0.13453,"0,014525","17,37",617,2,1,0,0,15,17,23,9,30,15,45,940,370,4
5952,"0,01","14525,00",33.23799,1.43050,6.86761,0.13981,"0,014525","19,05",437,0,0,1,1,0,20,47,13,45,15,45,940,370,4
6362,"0,01","14490,00",17.95539,1.22803,3.68702,0.12716,"0,01449","19,95",807,2,1,0,0,8,18,21,9,30,15,45,940,370,4
6274,"0,01","14435,00",31.65570,1.32897,5.52008,0.16811,"0,014435","17,69",456,0,0,0,0,5,45,23,10,45,16,45,940,210,13
6310,"0,01","14355,00",22.57076,1.30805,6.70794,0.13980,"0,014355","12,67",636,2,1,0,0,15,18,19,9,30,15,45,940,370,4
6353,"0,01","14340,00",21.37109,1.29277,3.91269,0.14257,"0,01434","18,33",671,2,1,0,0,15,18,21,9,30,16,45,940,370,4
4064,"0,01","14305,00",25.68223,1.32020,3.21100,0.16124,"0,014305","21,62",557,2,1,0,0,15,18,21,9,30,15,0,970,930,3
6578,"0,01","14295,00",22.94543,1.30444,3.95983,0.13311,"0,014295","18,15",623,2,1,0,0,15,17,23,9,30,15,45,940,370,6
6537,"0,01","14295,00",22.94543,1.30444,3.95983,0.13311,"0,014295","18,15",623,2,1,0,0,15,17,23,9,30,15,45,940,370,5
6453,"0,01","14295,00",22.94543,1.30444,3.95983,0.13311,"0,014295","18,15",623,2,1,0,0,15,17,23,9,30,15,45,940,370,13
6444,"0,01","14295,00",22.94543,1.30444,3.95983,0.13311,"0,014295","18,15",623,2,1,0,0,15,17,23,9,30,15,45,940,370,20
5494,"0,01","14290,00",32.62557,1.42778,6.70892,0.13936,"0,01429","12,60",438,0,0,1,1,0,20,45,13,45,15,45,740,340,4
6165,"0,01","14280,00",22.99517,1.28612,5.68924,0.13094,"0,01428","13,48",621,2,1,0,0,15,18,21,9,30,15,45,740,500,4
6123,"0,01","14265,00",32.42046,1.41711,6.74468,0.13508,"0,014265","19,34",440,0,0,1,1,0,20,47,13,45,15,45,940,370,11
6068,"0,01","14265,00",32.42046,1.41711,6.74468,0.13508,"0,014265","19,34",440,0,0,1,1,0,20,47,13,45,15,45,940,370,10
6063,"0,01","14265,00",32.42046,1.41711,6.74468,0.13508,"0,014265","19,34",440,0,0,1,1,0,20,47,13,45,15,45,940,370,16
6045,"0,01","14265,00",32.42046,1.41711,6.74468,0.13508,"0,014265","19,34",440,0,0,1,1,0,20,47,13,45,15,45,940,370,8
5916,"0,01","14265,00",32.42046,1.41711,6.74468,0.13508,"0,014265","19,34",440,0,0,1,1,0,20,47,13,45,15,45,940,370,9
5913,"0,01","14265,00",32.42046,1.41711,6.74468,0.13508,"0,014265","19,34",440,0,0,1,1,0,20,47,13,45,15,45,940,370,6
5762,"0,01","14265,00",32.42046,1.41711,6.74468,0.13508,"0,014265","19,34",440,0,0,1,1,0,20,47,13,45,15,45,940,370,7
5832,"0,01","14265,00",32.42046,1.41711,6.74468,0.13508,"0,014265","19,34",440,0,0,1,1,0,20,47,13,45,15,45,940,370,20
5792,"0,01","14265,00",32.42046,1.41711,6.74468,0.13508,"0,014265","19,34",440,0,0,1,1,0,20,47,13,45,15,45,940,370,15
5827,"0,01","14265,00",32.42046,1.41711,6.74468,0.13508,"0,014265","19,34",440,0,0,1,1,0,20,47,13,45,15,45,940,370,13
5705,"0,01","14265,00",32.42046,1.41711,6.74468,0.13508,"0,014265","19,34",440,0,0,1,1,0,20,47,13,45,15,45,940,370,17
5625,"0,01","14265,00",32.42046,1.41711,6.74468,0.13508,"0,014265","19,34",440,0,0,1,1,0,20,47,13,45,15,45,940,370,12
5611,"0,01","14265,00",32.42046,1.41711,6.74468,0.13508,"0,014265","19,34",440,0,0,1,1,0,20,47,13,45,15,45,940,370,18
5511,"0,01","14265,00",32.42046,1.41711,6.74468,0.13508,"0,014265","19,34",440,0,0,1,1,0,20,47,13,45,15,45,940,370,5
6379,"0,01","14215,00",24.38250,1.30459,4.33384,0.12865,"0,014215","16,95",583,2,1,0,0,15,18,27,9,30,15,45,940,370,4
6291,"0,01","14215,00",24.38250,1.30459,4.33384,0.12865,"0,014215","16,95",583,2,1,0,0,15,18,27,9,30,15,45,940,370,18
6264,"0,01","14215,00",24.38250,1.30459,4.33384,0.12865,"0,014215","16,95",583,2,1,0,0,15,18,27,9,30,15,45,940,370,20
6177,"0,01","14215,00",24.38250,1.30459,4.33384,0.12865,"0,014215","16,95",583,2,1,0,0,15,18,27,9,30,15,45,940,370,7
4095,"0,01","14190,00",18.59764,1.27580,5.29478,0.12338,"0,01419","16,68",763,0,0,0,0,5,45,9,10,45,16,45,430,600,4
5435,"0,01","14170,00",29.58246,1.39030,6.65258,0.12178,"0,01417","12,53",479,0,0,1,1,0,20,45,13,45,16,30,740,340,4
6471,"0,01","14160,00",27.65625,1.34228,4.32366,0.17669,"0,01416","16,86",512,2,1,0,0,15,18,23,9,30,15,45,940,370,2
5859,"0,01","14160,00",32.32877,1.41519,6.84058,0.13746,"0,01416","12,32",438,0,0,1,1,0,20,45,13,45,15,45,940,370,4
6290,"0,01","14125,00",20.95697,1.28492,3.85929,0.14100,"0,014125","18,51",674,2,1,0,0,15,18,21,9,30,16,45,760,380,5
6000,"0,01","14075,00",31.91610,1.41550,6.60798,0.13256,"0,014075","12,77",441,0,0,1,1,0,20,45,13,45,15,45,740,340,9
5974,"0,01","14075,00",31.91610,1.41550,6.60798,0.13256,"0,014075","12,77",441,0,0,1,1,0,20,45,13,45,15,45,740,340,11
5967,"0,01","14075,00",31.91610,1.41550,6.60798,0.13256,"0,014075","12,77",441,0,0,1,1,0,20,45,13,45,15,45,740,340,17
5909,"0,01","14075,00",31.91610,1.41550,6.60798,0.13256,"0,014075","12,77",441,0,0,1,1,0,20,45,13,45,15,45,740,340,12
5942,"0,01","14075,00",31.91610,1.41550,6.60798,0.13256,"0,014075","12,77",441,0,0,1,1,0,20,45,13,45,15,45,740,340,15
5902,"0,01","14075,00",31.91610,1.41550,6.60798,0.13256,"0,014075","12,77",441,0,0,1,1,0,20,45,13,45,15,45,740,340,5
5884,"0,01","14075,00",31.91610,1.41550,6.60798,0.13256,"0,014075","12,77",441,0,0,1,1,0,20,45,13,45,15,45,740,340,18
5819,"0,01","14075,00",31.91610,1.41550,6.60798,0.13256,"0,014075","12,77",441,0,0,1,1,0,20,45,13,45,15,45,740,340,13
5675,"0,01","14075,00",31.91610,1.41550,6.60798,0.13256,"0,014075","12,77",441,0,0,1,1,0,20,45,13,45,15,45,740,340,16
5672,"0,01","14075,00",31.91610,1.41550,6.60798,0.13256,"0,014075","12,77",441,0,0,1,1,0,20,45,13,45,15,45,740,340,20
5617,"0,01","14075,00",31.91610,1.41550,6.60798,0.13256,"0,014075","12,77",441,0,0,1,1,0,20,45,13,45,15,45,740,340,6
4498,"0,01","14075,00",31.91610,1.41550,6.60798,0.13256,"0,014075","12,77",441,0,0,1,1,0,20,45,13,45,15,45,740,340,14
5328,"0,01","14015,00",33.60911,1.40296,6.09348,0.17026,"0,014015","14,47",417,0,0,0,0,5,45,23,10,45,16,0,780,150,13
5791,"0,01","13995,00",32.02517,1.41776,6.57042,0.13370,"0,013995","12,83",437,0,0,1,1,0,20,47,13,45,15,45,740,340,4
5996,"0,01","13980,00",31.77273,1.41276,6.56338,0.12998,"0,01398","12,84",440,0,0,1,1,0,20,47,13,45,15,45,740,340,15
6009,"0,01","13980,00",31.77273,1.41276,6.56338,0.12998,"0,01398","12,84",440,0,0,1,1,0,20,47,13,45,15,45,740,340,7
5984,"0,01","13980,00",31.77273,1.41276,6.56338,0.12998,"0,01398","12,84",440,0,0,1,1,0,20,47,13,45,15,45,740,340,13
5960,"0,01","13980,00",31.77273,1.41276,6.56338,0.12998,"0,01398","12,84",440,0,0,1,1,0,20,47,13,45,15,45,740,340,5
5930,"0,01","13980,00",31.77273,1.41276,6.56338,0.12998,"0,01398","12,84",440,0,0,1,1,0,20,47,13,45,15,45,740,340,17
5891,"0,01","13980,00",31.77273,1.41276,6.56338,0.12998,"0,01398","12,84",440,0,0,1,1,0,20,47,13,45,15,45,740,340,12
5845,"0,01","13980,00",31.77273,1.41276,6.56338,0.12998,"0,01398","12,84",440,0,0,1,1,0,20,47,13,45,15,45,740,340,16
5821,"0,01","13980,00",31.77273,1.41276,6.56338,0.12998,"0,01398","12,84",440,0,0,1,1,0,20,47,13,45,15,45,740,340,18
5802,"0,01","13980,00",31.77273,1.41276,6.56338,0.12998,"0,01398","12,84",440,0,0,1,1,0,20,47,13,45,15,45,740,340,14
5763,"0,01","13980,00",31.77273,1.41276,6.56338,0.12998,"0,01398","12,84",440,0,0,1,1,0,20,47,13,45,15,45,740,340,6
5736,"0,01","13980,00",31.77273,1.41276,6.56338,0.12998,"0,01398","12,84",440,0,0,1,1,0,20,47,13,45,15,45,740,340,20
6359,"0,01","13920,00",13.85075,1.17500,4.10620,0.09787,"0,01392","18,44",1005,2,1,0,0,0,18,21,9,30,15,45,940,370,4
6504,"0,01","13880,00",25.42125,1.38290,3.82897,0.19456,"0,01388","18,60",546,2,1,0,0,15,18,23,9,30,15,45,940,210,20
6503,"0,01","13880,00",25.42125,1.38290,3.82897,0.19456,"0,01388","18,60",546,2,1,0,0,15,18,23,9,30,15,45,940,210,18
6479,"0,01","13880,00",25.42125,1.38290,3.82897,0.19456,"0,01388","18,60",546,2,1,0,0,15,18,23,9,30,15,45,940,210,7
6442,"0,01","13875,00",23.20234,1.27923,5.00903,0.13735,"0,013875","14,99",598,2,1,0,0,15,18,23,9,30,15,45,940,530,4
5794,"0,01","13870,00",31.59453,1.40197,6.78240,0.13236,"0,01387","12,33",439,0,0,1,1,0,20,45,13,45,15,45,760,380,4
4071,"0,01","13845,00",27.85714,1.24763,3.62910,0.12410,"0,013845","24,95",497,0,0,0,0,5,45,25,10,45,16,30,430,600,4
6328,"0,01","13835,00",16.72914,1.21068,3.42027,0.11156,"0,013835","21,12",827,2,1,0,0,8,18,21,9,30,15,45,940,370,20
6273,"0,01","13835,00",16.72914,1.21068,3.42027,0.11156,"0,013835","21,12",827,2,1,0,0,8,18,21,9,30,15,45,940,370,17
6267,"0,01","13835,00",16.72914,1.21068,3.42027,0.11156,"0,013835","21,12",827,2,1,0,0,8,18,21,9,30,15,45,940,370,13
6365,"0,01","13785,00",24.48490,1.37277,5.68454,0.18854,"0,013785","13,33",563,2,1,0,0,15,18,21,9,30,15,45,940,210,4
5829,"0,01","13760,00",31.63218,1.40789,6.46009,0.13190,"0,01376","13,10",435,0,0,1,1,0,20,51,13,45,15,45,740,340,20
5546,"0,01","13760,00",31.63218,1.40789,6.46009,0.13190,"0,01376","13,10",435,0,0,1,1,0,20,51,13,45,15,45,740,340,14
5995,"0,01","13755,00",31.19048,1.39680,6.64493,0.13050,"0,013755","12,62",441,0,0,1,1,0,20,45,13,45,15,45,940,370,10
5918,"0,01","13755,00",31.19048,1.39680,6.64493,0.13050,"0,013755","12,62",441,0,0,1,1,0,20,45,13,45,15,45,940,370,6
5905,"0,01","13755,00",31.19048,1.39680,6.64493,0.13050,"0,013755","12,62",441,0,0,1,1,0,20,45,13,45,15,45,940,370,16
5939,"0,01","13755,00",31.19048,1.39680,6.64493,0.13050,"0,013755","12,62",441,0,0,1,1,0,20,45,13,45,15,45,940,370,8
5934,"0,01","13755,00",31.19048,1.39680,6.64493,0.13050,"0,013755","12,62",441,0,0,1,1,0,20,45,13,45,15,45,940,370,11
5844,"0,01","13755,00",31.19048,1.39680,6.64493,0.13050,"0,013755","12,62",441,0,0,1,1,0,20,45,13,45,15,45,940,370,17
5890,"0,01","13755,00",31.19048,1.39680,6.64493,0.13050,"0,013755","12,62",441,0,0,1,1,0,20,45,13,45,15,45,940,370,14
5790,"0,01","13755,00",29.70842,1.37567,6.33871,0.13000,"0,013755","13,06",463,0,0,1,1,0,20,47,13,45,15,45,940,1330,12
5701,"0,01","13755,00",31.19048,1.39680,6.64493,0.13050,"0,013755","12,62",441,0,0,1,1,0,20,45,13,45,15,45,940,370,15
5644,"0,01","13755,00",29.70842,1.37567,6.33871,0.13000,"0,013755","13,06",463,0,0,1,1,0,20,47,13,45,15,45,940,1490,16
5613,"0,01","13755,00",31.19048,1.39680,6.64493,0.13050,"0,013755","12,62",441,0,0,1,1,0,20,45,13,45,15,45,940,370,13
5618,"0,01","13755,00",31.19048,1.39680,6.64493,0.13050,"0,013755","12,62",441,0,0,1,1,0,20,45,13,45,15,45,940,370,7
5609,"0,01","13755,00",31.19048,1.39680,6.64493,0.13050,"0,013755","12,62",441,0,0,1,1,0,20,45,13,45,15,45,940,370,20
5638,"0,01","13755,00",29.70842,1.37567,6.33871,0.13000,"0,013755","13,06",463,0,0,1,1,0,20,47,13,45,15,45,940,1650,18
5622,"0,01","13755,00",31.19048,1.39680,6.64493,0.13050,"0,013755","12,62",441,0,0,1,1,0,20,45,13,45,15,45,940,370,9
5362,"0,01","13755,00",31.19048,1.39680,6.64493,0.13050,"0,013755","12,62",441,0,0,1,1,0,20,45,13,45,15,45,940,370,18
5343,"0,01","13755,00",31.19048,1.39680,6.64493,0.13050,"0,013755","12,62",441,0,0,1,1,0,20,45,13,45,15,45,940,370,12
5139,"0,01","13755,00",31.19048,1.39680,6.64493,0.13050,"0,013755","12,62",441,0,0,1,1,0,20,45,13,45,15,45,940,370,5
5810,"0,01","13730,00",22.99833,1.28333,4.56146,0.14030,"0,01373","16,07",597,2,1,0,0,15,18,21,9,30,15,45,740,1460,3
5524,"0,01","13730,00",22.99833,1.28333,4.56146,0.14030,"0,01373","16,07",597,2,1,0,0,15,18,21,9,30,15,45,740,1300,3
5506,"0,01","13730,00",22.99833,1.28333,4.56146,0.14030,"0,01373","16,07",597,2,1,0,0,15,18,21,9,30,15,45,740,820,3
5461,"0,01","13730,00",22.99833,1.28333,4.56146,0.14030,"0,01373","16,07",597,2,1,0,0,15,18,21,9,30,15,45,740,1140,3
5394,"0,01","13730,00",22.99833,1.28333,4.56146,0.14030,"0,01373","16,07",597,2,1,0,0,15,18,21,9,30,15,45,860,1230,3
5384,"0,01","13730,00",22.99833,1.28333,4.56146,0.14030,"0,01373","16,07",597,2,1,0,0,15,18,21,9,30,15,45,740,980,3
6133,"0,01","13725,00",31.69746,1.40679,6.48936,0.13118,"0,013725","20,13",433,0,0,1,1,0,20,47,13,45,15,45,940,370,3
6236,"0,01","13710,00",16.90506,1.23589,3.93400,0.13099,"0,01371","19,46",811,0,0,0,0,5,18,21,9,30,15,45,940,210,13
6389,"0,01","13700,00",25.13762,1.37793,3.77931,0.19349,"0,0137","18,77",545,2,1,0,0,15,18,23,9,30,15,45,940,210,4
6427,"0,01","13690,00",22.89298,1.27551,4.94224,0.13618,"0,01369","15,14",598,2,1,0,0,15,18,23,9,30,15,45,940,520,4
6324,"0,01","13690,00",16.59394,1.20925,3.38443,0.11083,"0,01369","21,28",825,2,1,0,0,8,18,21,9,30,15,45,940,370,5
6302,"0,01","13690,00",20.28148,1.27662,3.73533,0.13909,"0,01369","18,95",675,2,1,0,0,15,18,21,9,30,16,45,940,370,12
6281,"0,01","13690,00",20.28148,1.27662,3.73533,0.13909,"0,01369","18,95",675,2,1,0,0,15,18,21,9,30,16,45,940,370,17
6249,"0,01","13690,00",20.28148,1.27662,3.73533,0.13909,"0,01369","18,95",675,2,1,0,0,15,18,21,9,30,16,45,940,370,20
6089,"0,01","13690,00",20.28148,1.27662,3.73533,0.13909,"0,01369","18,95",675,2,1,0,0,15,18,21,9,30,16,45,940,370,18
5846,"0,01","13640,00",30.92971,1.39229,6.58937,0.12349,"0,01364","12,71",441,0,0,1,1,0,20,43,13,45,15,45,940,370,13
5899,"0,01","13640,00",30.92971,1.39229,6.58937,0.12349,"0,01364","12,71",441,0,0,1,1,0,20,43,13,45,15,45,940,370,7
4658,"0,01","13640,00",30.92971,1.39229,6.58937,0.12349,"0,01364","12,71",441,0,0,1,1,0,20,43,13,45,15,45,940,370,5
5133,"0,01","13620,00",28.43424,1.38458,6.19091,0.12390,"0,01362","13,57",479,0,0,1,1,0,20,45,13,45,16,30,800,310,4
6038,"0,01","13605,00",31.71329,1.39636,6.47857,0.12364,"0,013605","13,02",429,0,0,1,1,0,21,47,13,45,15,45,940,370,18
6067,"0,01","13575,00",30.78231,1.39037,6.55797,0.12552,"0,013575","12,75",441,0,0,1,1,0,20,41,13,45,15,45,940,370,18
5917,"0,01","13490,00",31.08295,1.40383,6.33333,0.13038,"0,01349","13,23",434,0,0,1,1,0,20,45,13,45,15,45,740,340,3
6024,"0,01","13465,00",27.64887,1.35125,6.29206,0.10237,"0,013465","71,45",487,0,0,1,1,0,20,47,13,45,16,30,940,370,12
5888,"0,01","13465,00",30.46380,1.38400,6.58435,0.12549,"0,013465","12,64",442,0,0,1,1,0,20,45,13,45,15,45,760,380,14
5857,"0,01","13465,00",30.46380,1.38400,6.58435,0.12549,"0,013465","12,64",442,0,0,1,1,0,20,45,13,45,15,45,760,380,12
5831,"0,01","13465,00",30.46380,1.38400,6.58435,0.12549,"0,013465","12,64",442,0,0,1,1,0,20,45,13,45,15,45,760,380,17
5470,"0,01","13465,00",30.46380,1.38400,6.58435,0.12549,"0,013465","12,64",442,0,0,1,1,0,20,45,13,45,15,45,760,380,20
5406,"0,01","13465,00",30.46380,1.38400,6.58435,0.12549,"0,013465","12,64",442,0,0,1,1,0,20,45,13,45,15,45,760,380,5
6366,"0,01","13425,00",21.68821,1.26568,5.23392,0.11530,"0,013425","14,31",619,2,1,0,0,15,18,21,9,30,15,45,940,530,4
6078,"0,01","13410,00",29.02597,1.36624,6.17972,0.12891,"0,01341","13,33",462,0,0,1,1,0,20,47,13,45,15,45,940,850,20
6016,"0,01","13410,00",29.02597,1.36624,6.17972,0.12891,"0,01341","13,33",462,0,0,1,1,0,20,47,13,45,15,45,940,850,12
5817,"0,01","13410,00",29.02597,1.36624,6.17972,0.12891,"0,01341","13,33",462,0,0,1,1,0,20,47,13,45,15,45,940,850,18
5820,"0,01","13410,00",29.02597,1.36624,6.17972,0.12891,"0,01341","13,33",462,0,0,1,1,0,20,47,13,45,15,45,940,850,5
6309,"0,01","13405,00",20.97809,1.28018,4.40230,0.12785,"0,013405","16,52",639,2,1,0,0,15,17,21,9,30,15,45,940,370,4
6393,"0,01","13385,00",19.01278,1.24410,4.81475,0.10557,"0,013385","15,89",704,2,1,0,0,12,18,21,9,30,15,45,940,370,4
5971,"0,01","13370,00",30.31746,1.38195,6.53790,0.12281,"0,01337","20,29",441,0,0,1,1,0,20,47,13,45,15,45,760,380,13
5709,"0,01","13370,00",30.31746,1.38195,6.53790,0.12281,"0,01337","20,29",441,0,0,1,1,0,20,47,13,45,15,45,760,380,20
5700,"0,01","13370,00",30.31746,1.38195,6.53790,0.12281,"0,01337","20,29",441,0,0,1,1,0,20,47,13,45,15,45,760,380,12
5591,"0,01","13370,00",30.31746,1.38195,6.53790,0.12281,"0,01337","20,29",441,0,0,1,1,0,20,47,13,45,15,45,760,380,5
5563,"0,01","13370,00",30.24887,1.38037,6.53790,0.11685,"0,01337","12,71",442,0,0,1,1,0,20,43,13,45,15,45,760,380,5
5869,"0,01","13360,00",30.78341,1.39173,6.45411,0.12833,"0,01336","12,93",434,0,0,1,1,0,20,45,13,45,15,45,940,370,3
4387,"0,01","13360,00",26.35109,1.24577,2.82751,0.15063,"0,01336","24,52",507,0,0,0,0,5,45,23,9,30,15,30,760,220,5
5647,"0,01","13315,00",22.91738,1.28693,2.98878,0.14799,"0,013315","22,71",581,2,1,0,0,15,18,21,9,30,15,0,980,450,5
4339,"0,01","13315,00",22.91738,1.28693,2.98878,0.14799,"0,013315","22,71",581,2,1,0,0,15,18,21,9,30,15,0,980,450,18
5516,"0,01","13310,00",22.98791,1.28618,6.24883,0.13066,"0,01331","12,83",579,2,1,0,0,15,18,21,9,30,15,45,740,340,4
5088,"0,01","13310,00",27.44330,1.34766,6.42995,0.10664,"0,01331","12,80",485,0,0,1,1,0,20,45,13,45,16,30,940,370,5
5932,"0,01","13285,00",27.33539,1.35337,5.93080,0.10038,"0,013285","76,71",486,0,0,1,1,0,20,45,13,45,16,30,740,340,6
5355,"0,01","13285,00",27.33539,1.35337,5.93080,0.10038,"0,013285","76,71",486,0,0,1,1,0,20,45,13,45,16,30,740,340,14
6325,"0,01","13280,00",21.80624,1.28658,3.73034,0.14347,"0,01328","18,90",609,2,1,0,0,15,18,21,9,30,15,30,940,370,5
5874,"0,01","13260,00",23.63636,1.29470,5.14952,0.15084,"0,01326","14,45",561,2,1,0,0,15,18,21,9,30,15,45,590,340,3
5729,"0,01","13250,00",30.25114,1.40292,6.02273,0.12292,"0,01325","14,00",438,0,0,1,1,0,20,43,13,45,15,45,800,310,4
5417,"0,01","13245,00",22.87565,1.28423,6.33732,0.13313,"0,013245","12,07",579,2,1,0,0,15,18,21,9,30,15,45,590,340,5
6321,"0,01","13240,00",21.38934,1.26202,5.16179,0.11418,"0,01324","14,46",619,2,1,0,0,15,18,21,9,30,15,45,940,520,4
